Key (ST_Code),ST Code / Abbr,Product Code,Product Name,Category,Loai Hang,KFM Qty (SL Chuyen),ABA Qty (SL Giao),Diff (Lech)
A165_8936045450130,A165,"=""8936045450130""",NIPPON CHV - BA RỌI XÔNG KHÓI 200G,Meat,Fix weight,0,2,-2
A165_11548,A165,"=""11548""",ỚT XAY 50G,Meat,Fix weight,0,1,-1
A165_11742,A165,"=""11742""",MÍA TƯƠI CẮT KHÚC 500G,Meat,Fix weight,0,2,-2
A165_11591,A165,"=""11591""",MÍT ĐỎ LỘT SẴN HỘP 350G,Meat,Fix weight,0,1,-1
A165_8936210410815,A165,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,0,4,-4
A165_8935217420414,A165,"=""8935217420414""",TH TRUE MILK - PHÔ MAI TƯƠI MOZZARELLA GÓI 4X25G,Meat,Fix weight,0,4,-4
A165_SP001575,A165,"=""SP001575""",BBANG HOUSE - BÁNH TIRAMISU 150G,Meat,Fix weight,0,1,-1
A165_8936076271957,A165,"=""8936076271957""",SAVOURE - BÁNH ỐC KEM 70G,Meat,Fix weight,0,1,-1
A165_11549,A165,"=""11549""",SẢ XAY 50G,Meat,Fix weight,0,3,-3
A165_8935217410507,A165,"=""8935217410507""",TH TRUE MILK - SC MEN SỐNG VIỆT QUẤT TỰ NHIÊN 100G,Meat,Fix weight,0,8,-8
A165_8936183060444,A165,"=""8936183060444""",GFU - CƠM RƯỢU NẾP CÁI HOA VÀNG 170G,Meat,Fix weight,0,2,-2
RVS_8938503131971,RVS,"=""8938503131971""",ĐÀ LẠT MILK - SỮA CHUA VỊ TỰ NHIÊN 500G,Meat,Fix weight,0,24,-24
SCV_8938503131971,SCV,"=""8938503131971""",ĐÀ LẠT MILK - SỮA CHUA VỊ TỰ NHIÊN 500G,Meat,Fix weight,0,1,-1
LVL_8938502525245,LVL,"=""8938502525245""",THỌ PHÁT - BÁNH BAO HOÀNG KIM 6x50G,Meat,Fix weight,0,3,-3
LVL_11682,LVL,"=""11682""",BÔNG CẢI TRẮNG SƠ CHẾ 200G,Meat,Fix weight,0,2,-2
LVL_8936243700044,LVL,"=""8936243700044""",HẢI ĐĂNG - SANDWICH THỊT NGUỘI PHÔ MAI 91G,Meat,Fix weight,0,1,-1
LVL_8936243700099,LVL,"=""8936243700099""",HẢI ĐĂNG - CƠM NẮM THANH CUA 110G,Meat,Fix weight,0,1,-1
LVL_8935049018643,LVL,"=""8935049018643""",NUTIMILK - SCA ÍT ĐƯỜNG 100G,Meat,Fix weight,0,48,-48
LVL_8935217413508,LVL,"=""8935217413508""",TH TRUE MILK - SC ÍT ĐƯỜNG 100G,Meat,Fix weight,0,144,-144
LVL_8934673500944,LVL,"=""8934673500944""",VINAMILK - SCA VIỆT QUẤT ÍT ĐƯỜNG 100G,Meat,Fix weight,0,12,-12
LVL_8938503131810,LVL,"=""8938503131810""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 950ML,Meat,Fix weight,0,12,-12
LVL_8938511301595,LVL,"=""8938511301595""",THƠM - TRÀ SỮA ÔLONG TỨ QUÝ 250ML,Meat,Fix weight,0,1,-1
LVL_11702,LVL,"=""11702""",CHERRY MỸ HỘP 300G,Meat,Fix weight,0,12,-12
LVL_11590,LVL,"=""11590""",XOÀI ĐÀI LOAN CẮT SẴN HỘP 350G,Meat,Fix weight,0,2,-2
LVL_8936183060833,LVL,"=""8936183060833""",GFU - BẮP HẤP 200G,Meat,Fix weight,0,1,-1
LVL_8938505512402,LVL,"=""8938505512402""",SENTA - KHOAI MỠ GỌT VỎ 400G,Meat,Fix weight,0,4,-4
LVL_8936204030586,LVL,"=""8936204030586""",AN LẠC- ĐẬU TƯƠI HỖN HỢP 100G,Meat,Fix weight,0,2,-2
LVL_8938562884191,LVL,"=""8938562884191""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 300G,Meat,Fix weight,0,7,-7
LVL_8936176751021,LVL,"=""8936176751021""",TNT - CHÈ BẮP 140G,Meat,Fix weight,0,7,-7
LVL_8934673320580,LVL,"=""8934673320580""",VINAMILK - SCU PROBI HƯƠNG VIỆT QUẤT 4*130ML,Meat,Fix weight,0,12,-12
LVL_93355421,LVL,"=""93355421""",CHOBANI - SỮA CHUA HY LẠP VỊ BẠC HÀ SOCOLA CHIP 140G,Meat,Fix weight,0,2,-2
LVL_8938500844027,LVL,"=""8938500844027""",VỊ NGUYÊN - ĐẬU HŨ TA 280G,Meat,Fix weight,0,10,-10
LVL_8938508547562,LVL,"=""8938508547562""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 100G,Meat,Fix weight,0,12,-12
LVL_8936076550014,LVL,"=""8936076550014""",HOFF - VÁNG SỮA VANI 55G,Meat,Fix weight,0,12,-12
LVL_8850393800679,LVL,"=""8850393800679""",BETAGEN - SCU HƯƠNG DỨA CHAI 300ML,Meat,Fix weight,0,4,-4
LVL_8938502525092,LVL,"=""8938502525092""",THỌ PHÁT - BÁNH BAO CADE 240G,Meat,Fix weight,0,4,-4
LVL_8934572928238,LVL,"=""8934572928238""",VISSAN - GIÒ BÌ ỚT XIÊM 450G,Meat,Fix weight,0,2,-2
LVL_8938502525726,LVL,"=""8938502525726""",THỌ PHÁT - BÁNH GIÒ NHÂN THỊT 150G,Meat,Fix weight,0,12,-12
LVL_8936049694431,LVL,"=""8936049694431""",HỖN HỢP XÀ LÁCH RADICHIO VÀ ROCKET 100G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,2,-2
LVL_8936183060789,LVL,"=""8936183060789""",GFU - ĐẬU PHỘNG HẤP 200G,Meat,Fix weight,0,1,-1
LVL_11697,LVL,"=""11697""",VỈ CANH KHOAI MỠ 300G,Meat,Fix weight,0,14,-14
LVL_8938503131742,LVL,"=""8938503131742""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 450ML,Meat,Fix weight,0,10,-10
LVL_8935007101059,LVL,"=""8935007101059""",LOTHAMILK - SỮA THANH TRÙNG KHÔNG ĐƯỜNG 946ML,Meat,Fix weight,0,4,-4
LVL_8938505512044,LVL,"=""8938505512044""",SENTA - CỦ SEN TƯƠI CẮT LÁT 250G,Meat,Fix weight,0,5,-5
LVL_11532,LVL,"=""11532""",TÁO XANH MỸ TÚI 900G UP,Meat,Fix weight,0,2,-2
LVL_8938500844102,LVL,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,0,14,-14
LVL_8935128710093,LVL,"=""8935128710093""",BOTTEGA ZELACHI - PHÔ MAI MOZZARELLA KHỐI 200G,Meat,Fix weight,0,4,-4
LVL_8850393801379,LVL,"=""8850393801379""",BETAGEN - SỮA CHUA UỐNG HƯƠNG DÂU 300ML,Meat,Fix weight,0,6,-6
LVL_8934673300964,LVL,"=""8934673300964""",VINAMILK - SCU GREEN FARM 200ML,Meat,Fix weight,0,10,-10
LVL_8938508547616,LVL,"=""8938508547616""",BIBIGO - KIM CHI CẢI THẢO NGÒ 500G,Meat,Fix weight,0,4,-4
LVL_8938502525016,LVL,"=""8938502525016""",THỌ PHÁT - BÁNH BAO NHÂN THỊT TRỨNG CÚT 250G,Meat,Fix weight,0,8,-8
LVL_8936243700082,LVL,"=""8936243700082""",HẢI ĐĂNG - CƠM NẮM GÀ TERIYAKI 115G,Meat,Fix weight,0,3,-3
LVL_8936009793167,LVL,"=""8936009793167""",MORINAGA - SỮA CHUA KHÔNG BÉO ÍT ĐƯỜNG 100G,Meat,Fix weight,0,12,-12
LVL_8934673500777,LVL,"=""8934673500777""",VINAMILK - SCA LỰU ĐỎ ÍT ĐƯỜNG 100G,Meat,Fix weight,0,48,-48
LVL_11681,LVL,"=""11681""","HỖN HỢP MĂNG TÂY, BẮP NON, CÀ RỐT 300G",Meat,Fix weight,0,1,-1
LVL_11075,LVL,"=""11075""",BẮP MỸ TÁCH HẠT 200G,Meat,Fix weight,0,4,-4
LVL_8936049694424,LVL,"=""8936049694424""",HỖN HỢP XÀ LÁCH BABY VÀ RAU THƠM 75G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,1,-1
LVL_8935007101103,LVL,"=""8935007101103""",LOTHAMILK - SỮA THANH TRÙNG KHÔNG ĐƯỜNG CHAI 1760ML,Meat,Fix weight,0,4,-4
LVL_8935007117104,LVL,"=""8935007117104""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG CHAI 1760ML,Meat,Fix weight,0,3,-3
LVL_8935007101134,LVL,"=""8935007101134""",LOTHAMILK - SỮA THANH TRÙNG KHÔNG ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,2,-2
LVL_8938505512204,LVL,"=""8938505512204""",SENTA - KHOAI SỌ GỌT VỎ 400G,Meat,Fix weight,0,9,-9
LVL_11566,LVL,"=""11566""",BẮP CHUỐI BÀO 200G,Meat,Fix weight,0,3,-3
LVL_8936176751090,LVL,"=""8936176751090""",TNT - CHUỐI RIM CỐT DỪA 140G,Meat,Fix weight,0,2,-2
LVL_8936243700136,LVL,"=""8936243700136""",HẢI ĐĂNG - MAKIZUSHI BÒ 163G,Meat,Fix weight,0,1,-1
LVL_8936243700174,LVL,"=""8936243700174""",HẢI ĐĂNG - CƠM NGHÊU THỊT XÀO CAY 282G,Meat,Fix weight,0,3,-3
LVL_8936012063028,LVL,"=""8936012063028""",MỘC CHÂU CREAMERY - SCA KHÔNG ĐƯỜNG 100G,Meat,Fix weight,0,20,-20
LVL_8935117700036,LVL,"=""8935117700036""",ÁNH HỒNG - BÁNH FLAN 6*54G,Meat,Fix weight,0,6,-6
LVL_8936176751014,LVL,"=""8936176751014""",TNT - CHÈ MÔN 140G,Meat,Fix weight,0,3,-3
LVL_8935360200086,LVL,"=""8935360200086""",NHO XANH MỸ HỘP 450G,Meat,Fix weight,0,5,-5
LVL_10606,LVL,"=""10606""",HỒNG TÁO HỘP 500G,Meat,Fix weight,0,13,-13
LVL_11755,LVL,"=""11755""",TÁO BRAEBURN NEWZEALAND TÚI 1.5KG,Meat,Fix weight,0,7,-7
LVL_8850329103003,LVL,"=""8850329103003""",MEIJI - SỮA THANH TRÙNG 946ML,Meat,Fix weight,0,2,-2
LVL_8936219600446,LVL,"=""8936219600446""",HOA DOANH - CHẢ BÒ KIỂU HUẾ 200G,Meat,Fix weight,0,2,-2
LVL_8936067100037,LVL,"=""8936067100037""",CHEN LIN- LẠP XƯỞNG TƯƠI 300G,Meat,Fix weight,0,4,-4
LVL_8936000750343,LVL,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,0,6,-6
LVL_8938500844157,LVL,"=""8938500844157""",VỊ NGUYÊN - ĐẬU HŨ CHIÊN LƯỚT VÁN 300G,Meat,Fix weight,0,6,-6
LVL_8935007147132,LVL,"=""8935007147132""",LOTHAMILK - SCU CHAI 1760ML,Meat,Fix weight,0,6,-6
LVL_8850329536511,LVL,"=""8850329536511""",MEIJI - SỮA CHUA UỐNG VỊ CAM LỐC 4*85ML,Meat,Fix weight,0,10,-10
LVL_8850393991940,LVL,"=""8850393991940""",BETAGEN - SỮA CHUA UỐNG HỖN HỢP LỐC 6X85ML,Meat,Fix weight,0,6,-6
LVL_9300658114663,LVL,"=""9300658114663""",FARMERS UNION - SỮA CHUA KIỂU HY LẠP NGUYÊN CHẤT 500G,Meat,Fix weight,0,4,-4
LVL_8936034876811,LVL,"=""8936034876811""",PONNIE - XÚC XÍCH XÔNG KHÓI 450G,Meat,Fix weight,0,10,-10
LVL_3412290032291,LVL,"=""3412290032291""",PAYSAN BRETON - KEM XỊT 250G,Meat,Fix weight,0,4,-4
LVL_3073781154351,LVL,"=""3073781154351""",CON BÒ CƯỜI - PHÔ MAI CON BÒ CƯỜI 8M 112G,Meat,Fix weight,0,6,-6
LVL_8936049694271,LVL,"=""8936049694271""",HỖN HỢP BẮP CẢI TRẮNG VÀ CÀ RỐT THÁI SỢI (ĐÃ RỬA SẠCH) 200G,Meat,Fix weight,0,4,-4
LVL_8938562884368,LVL,"=""8938562884368""",MINH NHẬT - MOCHI VỊ TRUYỀN THỐNG CHẤM XỐT KEM TƯƠI 85G,Meat,Fix weight,0,1,-1
LVL_8938562884023,LVL,"=""8938562884023""",MINH NHẬT - RAU CÂU 3 MÀU 120G,Meat,Fix weight,0,5,-5
LVL_8936176751182,LVL,"=""8936176751182""",TNT - CHÈ BÀ BA 140G,Meat,Fix weight,0,4,-4
LVL_8936176756019,LVL,"=""8936176756019""",TNT - KHOAI LANG HẤP 240G,Meat,Fix weight,0,2,-2
LVL_8936176750017,LVL,"=""8936176750017""",TNT - RAU CÂU NƯỚC DỪA 140G,Meat,Fix weight,0,3,-3
LVL_8936076278765,LVL,"=""8936076278765""",SAVOURE - BÁNH SU KEM SỮA CHANH DÂY 75G,Meat,Fix weight,0,1,-1
LVL_8936110050395,LVL,"=""8936110050395""",SWEETHOME - BÁNH CREPE SỮA TƯƠI 90G,Meat,Fix weight,0,1,-1
LVL_11522,LVL,"=""11522""","HỖN HỢP BÔNG CẢI, CÀ RỐT VÀ & ĐẬU COVE",Meat,Fix weight,0,3,-3
LVL_8934673605823,LVL,"=""8934673605823""",VINAMILK - SCA KHÔNG ĐƯỜNG 100G,Meat,Fix weight,0,144,-144
LVL_8936243700150,LVL,"=""8936243700150""",HẢI ĐĂNG - MÌ Ý XỐT CÀ CHUA BÒ PHÔ MAI 248G,Meat,Fix weight,0,1,-1
LVL_8934673314572,LVL,"=""8934673314572""",VINAMILK - SCU PROBI CÓ ĐƯỜNG 400ML,Meat,Fix weight,0,10,-10
LVL_8850393991926,LVL,"=""8850393991926""",BETAGEN - SỮA CHUA UỐNG HƯƠNG CAM 300ML,Meat,Fix weight,0,10,-10
LVL_8934673434508,LVL,"=""8934673434508""",VINAMILK - SCU PROBI HƯƠNG DÂU 65ML.,Meat,Fix weight,0,20,-20
LVL_8934673501040,LVL,"=""8934673501040""",VINAMILK - SCA GREEN FARM CAO ĐẠM CÀ PHÊ TỰ NHIÊN NGŨ CỐC 123G,Meat,Fix weight,0,4,-4
LVL_9300658407840,LVL,"=""9300658407840""",FARMERS UNION - SỮA CHUA HY LẠP HIGH PROTEIN 500G,Meat,Fix weight,0,4,-4
LVL_8936000751036,LVL,"=""8936000751036""",ICHIBAN - ĐẬU PHỤ LÀNG MƠ 500G,Meat,Fix weight,0,4,-4
LVL_8938500844430,LVL,"=""8938500844430""",VỊ NGUYÊN - ĐẬU HŨ KY CUỘN TƯƠI 200G,Meat,Fix weight,0,6,-6
LVL_8938503131728,LVL,"=""8938503131728""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG SÔCÔLA 180ML,Meat,Fix weight,0,4,-4
LVL_8938511301236,LVL,"=""8938511301236""",THƠM - TRÀ SỮA MATCHA HẠNH NHÂN 250ML,Meat,Fix weight,0,6,-6
LVL_11368,LVL,"=""11368""",TÁO ENVY NEW ZEALAND HỘP 6 QUÁ,Meat,Fix weight,0,1,-1
LVL_11589,LVL,"=""11589""",MÍT GIỐNG THÁI LỘT SẴN HỘP 350G,Meat,Fix weight,0,1,-1
LVL_11593,LVL,"=""11593""",BƯỞI DA XANH LỘT SẴN 350G,Meat,Fix weight,0,1,-1
LVL_11039,LVL,"=""11039""",YOSHIMOTO - NẤM MỠ MIX PREMIUM GLOBALG.A.P 200G,Meat,Fix weight,0,1,-1
LVL_11547,LVL,"=""11547""",HÀNH TÍM XAY 50G,Meat,Fix weight,0,16,-16
LVL_8936049694417,LVL,"=""8936049694417""",HỖN HỢP CẢI KALE VÀ BÓ XÔI BABY 75G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,1,-1
LVL_8935007110921,LVL,"=""8935007110921""",LOTHAMILK - SỮA THANH TRÙNG ÍT ĐƯỜNG 880ML,Meat,Fix weight,0,6,-6
LVL_8935007117135,LVL,"=""8935007117135""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,6,-6
LVL_8938503131056,LVL,"=""8938503131056""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG HƯƠNG DÂU 180ML,Meat,Fix weight,0,4,-4
LVL_8938511301731,LVL,"=""8938511301731""",THƠM - TÀU HŨ TRÀ SỮA VỊ HẠNH NHÂN 130G,Meat,Fix weight,0,7,-7
LVL_8938531579059,LVL,"=""8938531579059""",DELIFRES - SỮA TƯƠI THANH TRÙNG ÍT ĐƯỜNG CHAI 1.8L,Meat,Fix weight,0,2,-2
LVL_8850329183715,LVL,"=""8850329183715""",MEIJI - SỮA THANH TRÙNG 4.3% 946ML,Meat,Fix weight,0,8,-8
LVL_8850329003679,LVL,"=""8850329003679""",MEIJI - SỮA THANH TRÙNG LACTOSE FREE VỊ SOCOLA ĐEN 946ML,Meat,Fix weight,0,4,-4
LVL_8938504823073,LVL,"=""8938504823073""",TIẾN TẤN ĐẠT - LẠP XƯỞNG TƯƠI VỊ TIÊU 250G,Meat,Fix weight,0,2,-2
LVL_8936045452066,LVL,"=""8936045452066""",NIPPON CHV - XÚC XÍCH SCHAU ESSEN 200G,Meat,Fix weight,0,8,-8
LVL_8936034876576,LVL,"=""8936034876576""",MEAT DELI - CHẢ CHIÊN 300G,Meat,Fix weight,0,4,-4
LVL_8936243700013,LVL,"=""8936243700013""",HẢI ĐĂNG - CƠM NẮM CÁ HỒI XỐT TƯƠNG NHẬT 110G,Meat,Fix weight,0,3,-3
LVL_9300650431812,LVL,"=""9300650431812""",PHILADELPHIA - PHÔ MAI KEM NGUYÊN BẢN DẠNG PHẾT 250G,Meat,Fix weight,0,2,-2
LVL_8934673304528,LVL,"=""8934673304528""",VINAMILK - SCU PROBI CÓ ĐƯỜNG 4*130ML,Meat,Fix weight,0,6,-6
LVL_8934673320566,LVL,"=""8934673320566""",VINAMILK - SCU PROBI HƯƠNG VIỆT QUẤT 65ML,Meat,Fix weight,0,10,-10
LVL_8934673607827,LVL,"=""8934673607827""",VINAMILK - SCA DÂU 100G,Meat,Fix weight,0,48,-48
LVL_8936000751012,LVL,"=""8936000751012""",ICHIBAN - SỮA ĐẬU NÀNH 350ML,Meat,Fix weight,0,2,-2
LVL_10610,LVL,"=""10610""",ZESPRI - HỘP KIWI VÀNG CHÍN 4 QUẢ,Meat,Fix weight,0,16,-16
LVL_11570,LVL,"=""11570""",QUÝT NỘI ĐỊA TRUNG TÚI 1.5KG,Meat,Fix weight,0,6,-6
LVL_8938520258347,LVL,"=""8938520258347""",NTC - CHẢ LỤA NẤM TƯƠI 250G,Meat,Fix weight,0,4,-4
LVL_8936195181700,LVL,"=""8936195181700""",HAHA - CHẢ ỚT XIÊM XANH 500G,Meat,Fix weight,0,2,-2
LVL_8938529045856,LVL,"=""8938529045856""",NGỌC THƠM - CHÂN GIÒ HEO MUỐI 300G,Meat,Fix weight,0,2,-2
LVL_8935058921446,LVL,"=""8935058921446""",CP - XÚC XÍCH MEISTERS WURST PREMIUM 200G,Meat,Fix weight,0,2,-2
LVL_8936049693892,LVL,"=""8936049693892""",HASFARM - HỖN HỢP XÀ LÁCH BABY 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,6,-6
LVL_8885020330007,LVL,"=""8885020330007""",DALAT HILL-XÀ LÁCH HỖN HỢP SWEET BABY 100G,Meat,Fix weight,0,2,-2
LVL_8938562884016,LVL,"=""8938562884016""",MINH NHẬT - CHÈ DƯỠNG NHAN 330G,Meat,Fix weight,0,3,-3
LVL_8935335403443,LVL,"=""8935335403443""",THỌ PHÁT - BÁNH BAO GÀ NƯỚNG PHÔ MAI 100G,Meat,Fix weight,0,12,-12
LVL_8936243700020,LVL,"=""8936243700020""",HẢI ĐĂNG - CƠM NẮM CÁ NGỪ 120G,Meat,Fix weight,0,3,-3
LVL_8936009793358,LVL,"=""8936009793358""",MORINAGA - SỮA CHUA KHÔNG BÉO ĐÀO NHA ĐAM 100G,Meat,Fix weight,0,16,-16
LVL_8935049006480,LVL,"=""8935049006480""",NUTIMILK - SỮA CHUA NHA ĐAM HŨ 100G,Meat,Fix weight,0,48,-48
LVL_8934673601825,LVL,"=""8934673601825""",VINAMILK - SCA NHA ĐAM 100G,Meat,Fix weight,0,96,-96
LVL_8935217413409,LVL,"=""8935217413409""",TH TRUE MILK - SC VỊ TỰ NHIÊN 100G,Meat,Fix weight,0,144,-144
LVL_8936000750220,LVL,"=""8936000750220""",ICHIBAN - ĐẬU HŨ TRỨNG ICHI - SAKURA 160G,Meat,Fix weight,0,6,-6
LVL_40338736,LVL,"=""40338736""",MONTE - VÁNG SỮA VANI LỐC 4 X 55G,Meat,Fix weight,0,4,-4
LVL_3073781203875,LVL,"=""3073781203875""",BELCUBE - PHÔ MAI VỊ VIỆT QUẤT GÓI 15 VIÊN - 78G,Meat,Fix weight,0,3,-3
LVL_8935288800023,LVL,"=""8935288800023""",BẮC ÂU - NẤM KIM CHÂM VN HỮU CƠ 150G,Meat,Fix weight,0,30,-30
LVL_11063,LVL,"=""11063""",NẤM KIM CHÂM HÀN QUỐC 150G,Meat,Fix weight,0,15,-15
LVL_8936076279328,LVL,"=""8936076279328""",SAVOURE - BÁNH SU KEM 150G,Meat,Fix weight,0,11,-11
LVL_11546,LVL,"=""11546""",HÀNH TÍM BÓC VỎ 100G,Meat,Fix weight,0,8,-8
LVL_8936243700112,LVL,"=""8936243700112""",HẢI ĐĂNG - MÌ Ý XỐT CUA 257G,Meat,Fix weight,0,1,-1
LVL_8936243700037,LVL,"=""8936243700037""",HẢI ĐĂNG - SANDWICH CÁ NGỪ BẮP VÀ TRỨNG 91G,Meat,Fix weight,0,1,-1
LVL_8936243700167,LVL,"=""8936243700167""",HẢI ĐĂNG - CƠM CHIÊN TRỨNG CUỘN 269G,Meat,Fix weight,0,1,-1
LVL_10973,LVL,"=""10973""",NHO MUSCAT NỘI ĐỊA TRUNG HỘP 450G UP,Meat,Fix weight,0,4,-4
LVL_3073781110661,LVL,"=""3073781110661""",BELCUBE - PHÔ MAI VUÔNG VỊ SỮA GÓI 24 VIÊN - 125G,Meat,Fix weight,0,3,-3
LVL_3073781110685,LVL,"=""3073781110685""",BELCUBE - PHÔ MAI VỊ SỮA GÓI 15 VIÊN - 78G,Meat,Fix weight,0,9,-9
LVL_8934673435505,LVL,"=""8934673435505""",VINAMILK - SCU PROBI HƯƠNG DƯA GANG 65ML.,Meat,Fix weight,0,20,-20
LVL_8935007147200,LVL,"=""8935007147200""",LOTHAMILK - SCA CÓ ĐƯỜNG 95G,Meat,Fix weight,0,48,-48
LVL_8936219620192,LVL,"=""8936219620192""",SAMHO - SUMIRI CÀNG CUA HOÀNG ĐẾ 70G,Meat,Fix weight,0,10,-10
LVL_8938500810770,LVL,"=""8938500810770""",VS - CÁ SABA NAUY HẤP NƯỚNG 300G,Meat,Fix weight,0,1,-1
LVL_8935318100062,LVL,"=""8935318100062""",ĐÀ LẠT MILK -  SỮA TƯƠI THANH TRÙNG ÍT ĐƯỜNG 450ML,Meat,Fix weight,0,2,-2
LVL_8938503131780,LVL,"=""8938503131780""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 180ML,Meat,Fix weight,0,10,-10
LVL_8936110051668,LVL,"=""8936110051668""",SWEETHOME - BÁNH CREPE TIRAMISU 80G,Meat,Fix weight,0,2,-2
LVL_11106,LVL,"=""11106""",BÔNG CẢI XANH SƠ CHẾ 250G,Meat,Fix weight,0,5,-5
LVL_8935007117098,LVL,"=""8935007117098""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG 857ML,Meat,Fix weight,0,6,-6
LVL_8938505512549,LVL,"=""8938505512549""",SENTA-SET CANH TIỀM SÂM DÂY NGỌC LINH 300G,Meat,Fix weight,0,3,-3
LVL_8938505512167,LVL,"=""8938505512167""",SENTA - CỦ NĂNG TƯƠI GỌT VỎ 200G,Meat,Fix weight,0,3,-3
LVL_8938562884405,LVL,"=""8938562884405""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 120G,Meat,Fix weight,0,9,-9
LVL_11774,LVL,"=""11774""",TÁO ENVY NEWZEALAND THÙNG 5KG,Meat,Fix weight,0,2,-2
LVL_10022,LVL,"=""10022""",TÁO ROCKIT NEWZEALAND ỐNG 4 QUẢ,Meat,Fix weight,0,2,-2
LVL_8938502525078,LVL,"=""8938502525078""",THỌ PHÁT - BÁNH BAO NHÂN THỊT HEO TRỨNG MUỐI 400G,Meat,Fix weight,0,8,-8
LVL_8935101608102,LVL,"=""8935101608102""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 450G,Meat,Fix weight,0,4,-4
LVL_8938500490989,LVL,"=""8938500490989""",IKA - CHÂN GIÒ Ủ XÌ DẦU 250G,Meat,Fix weight,0,4,-4
LVL_8936199380345,LVL,"=""8936199380345""",FAMILY MEALS - BÁNH GIÒ NHÂN THỊT TRỨNG MUỐI 175G,Meat,Fix weight,0,12,-12
LVL_8935101608409,LVL,"=""8935101608409""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 150G,Meat,Fix weight,0,8,-8
LVL_8938508547579,LVL,"=""8938508547579""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 500G,Meat,Fix weight,0,8,-8
LVL_8936146446742,LVL,"=""8936146446742""",G - GIÒ THỦ 200G,Meat,Fix weight,0,4,-4
LVL_SP001578,LVL,"=""SP001578""",BBANG HOUSE - BÁNH KEM CỐT SOCOLA 120G,Meat,Fix weight,0,4,-4
LVL_8936076279366,LVL,"=""8936076279366""",SAVOURE - BÁNH SU SOCOLA COOKIE 104G (26G x 4 CÁI),Meat,Fix weight,0,2,-2
LVL_11540,LVL,"=""11540""",HỖN HỢP CƠM CHIÊN DƯƠNG CHÂU 150G,Meat,Fix weight,0,3,-3
LVL_8885020330052,LVL,"=""8885020330052""",XÀ LÁCH HỖN HỢP PURE ROCKET 100G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,4,-4
LVL_8936183060765,LVL,"=""8936183060765""",GFU - CHUỐI HẤP 200G,Meat,Fix weight,0,1,-1
LVL_8938562884054,LVL,"=""8938562884054""",MINH NHẬT - CÀ PHÊ SỮA 100ML,Meat,Fix weight,0,6,-6
LVL_8936176751175,LVL,"=""8936176751175""",TNT - CHÈ DỪA NON KIỂU THÁI 140G,Meat,Fix weight,0,3,-3
LVL_8935360200093,LVL,"=""8935360200093""",NHO ĐỎ MỸ HỘP 450G,Meat,Fix weight,0,2,-2
LVL_8850329106561,LVL,"=""8850329106561""",MEIJI - SỮA THANH TRÙNG VỊ CHUỐI 200 ML,Meat,Fix weight,0,2,-2
LVL_8938531579028,LVL,"=""8938531579028""",DELIFRES - SỮA TƯƠI THANH TRÙNG KHÔNG ĐƯỜNG CHAI 1.8L,Meat,Fix weight,0,2,-2
LVL_8936034877856,LVL,"=""8936034877856""",MEATDELI - MỠ HEO SẠCH NGUYÊN CHẤT 330G,Meat,Fix weight,0,4,-4
LVL_8936146440467,LVL,"=""8936146440467""",G - CHẢ LỤA BÌ ỚT XIÊM XANH 500G,Meat,Fix weight,0,8,-8
LVL_8938532089007,LVL,"=""8938532089007""",VĨ LÂM - CẢI SẬY CHUA 500G,Meat,Fix weight,0,12,-12
LVL_8938502525337,LVL,"=""8938502525337""",THỌ PHÁT - BÁNH BAO NHÂN THỊT HEO TRỨNG CÚT 480G (4x120G),Meat,Fix weight,0,10,-10
LVL_8859574802662,LVL,"=""8859574802662""",ME NGỌT THÁI LAN HỘP 400G,Meat,Fix weight,0,1,-1
LVL_8935217413003,LVL,"=""8935217413003""",TH TRUE MILK - SC CÓ ĐƯỜNG 100G,Meat,Fix weight,0,48,-48
