Key (ST_Code),ST Code / Abbr,Product Code,Product Name,Category,Loai Hang,KFM Qty (SL Chuyen),ABA Qty (SL Giao),Diff (Lech)
HLR_4903308014440,HLR,"=""4903308014440""",QBB- PHÔ MAI NHẬT VỊ VIỆT QUẤT 90G,Meat,Fix weight,0,2,-2
HLR_8850393919968,HLR,"=""8850393919968""",BETAGEN - SỮA CHUA UỐNG HƯƠNG TỰ NHIÊN 700ML,Meat,Fix weight,0,6,-6
HLR_8850329536511,HLR,"=""8850329536511""",MEIJI - SỮA CHUA UỐNG VỊ CAM LỐC 4*85ML,Meat,Fix weight,0,4,-4
HLR_9300658114663,HLR,"=""9300658114663""",FARMERS UNION - SỮA CHUA KIỂU HY LẠP NGUYÊN CHẤT 500G,Meat,Fix weight,0,4,-4
HLR_8934673501033,HLR,"=""8934673501033""",VINAMILK - SCA GREEN FARM CAO ĐẠM MẬT ONG TỰ NHIÊN NGŨ CỐC 123G,Meat,Fix weight,0,2,-2
HLR_8936034876811,HLR,"=""8936034876811""",PONNIE - XÚC XÍCH XÔNG KHÓI 450G,Meat,Fix weight,0,4,-4
HLR_8850329103003,HLR,"=""8850329103003""",MEIJI - SỮA THANH TRÙNG 946ML,Meat,Fix weight,0,4,-4
HLR_8936067100037,HLR,"=""8936067100037""",CHEN LIN- LẠP XƯỞNG TƯƠI 300G,Meat,Fix weight,0,2,-2
HLR_8936000750343,HLR,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,0,4,-4
HLR_8938500844157,HLR,"=""8938500844157""",VỊ NGUYÊN - ĐẬU HŨ CHIÊN LƯỚT VÁN 300G,Meat,Fix weight,0,4,-4
HLR_8936000750077,HLR,"=""8936000750077""",ICHIBAN - ĐẬU HŨ MỀM OME 330G,Meat,Fix weight,0,4,-4
HLR_8936176751014,HLR,"=""8936176751014""",TNT - CHÈ MÔN 140G,Meat,Fix weight,0,3,-3
HLR_8936049694424,HLR,"=""8936049694424""",HỖN HỢP XÀ LÁCH BABY VÀ RAU THƠM 75G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,3,-3
HLR_8938505512204,HLR,"=""8938505512204""",SENTA - KHOAI SỌ GỌT VỎ 400G,Meat,Fix weight,0,5,-5
HLR_11566,HLR,"=""11566""",BẮP CHUỐI BÀO 200G,Meat,Fix weight,0,1,-1
HLR_8936176751090,HLR,"=""8936176751090""",TNT - CHUỐI RIM CỐT DỪA 140G,Meat,Fix weight,0,2,-2
HLR_8935360200086,HLR,"=""8935360200086""",NHO XANH MỸ HỘP 450G,Meat,Fix weight,0,3,-3
HLR_10606,HLR,"=""10606""",HỒNG TÁO HỘP 500G,Meat,Fix weight,0,15,-15
HLR_11755,HLR,"=""11755""",TÁO BRAEBURN NEWZEALAND TÚI 1.5KG,Meat,Fix weight,0,2,-2
HLR_8936176751182,HLR,"=""8936176751182""",TNT - CHÈ BÀ BA 140G,Meat,Fix weight,0,5,-5
HLR_8936176750017,HLR,"=""8936176750017""",TNT - RAU CÂU NƯỚC DỪA 140G,Meat,Fix weight,0,3,-3
HLR_8936049694271,HLR,"=""8936049694271""",HỖN HỢP BẮP CẢI TRẮNG VÀ CÀ RỐT THÁI SỢI (ĐÃ RỬA SẠCH) 200G,Meat,Fix weight,0,1,-1
HLR_8938562884368,HLR,"=""8938562884368""",MINH NHẬT - MOCHI VỊ TRUYỀN THỐNG CHẤM XỐT KEM TƯƠI 85G,Meat,Fix weight,0,1,-1
HLR_8938562884023,HLR,"=""8938562884023""",MINH NHẬT - RAU CÂU 3 MÀU 120G,Meat,Fix weight,0,3,-3
HLR_8936110050395,HLR,"=""8936110050395""",SWEETHOME - BÁNH CREPE SỮA TƯƠI 90G,Meat,Fix weight,0,1,-1
HLR_11439,HLR,"=""11439""",VỈ ĐU ĐỦ CẮT KHÚC 400G,Meat,Fix weight,0,3,-3
HLR_8935288800047,HLR,"=""8935288800047""",BẮC ÂU - NẤM ĐÙI GÀ VN HỮU CƠ 250G,Meat,Fix weight,0,5,-5
HLR_8938503131728,HLR,"=""8938503131728""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG SÔCÔLA 180ML,Meat,Fix weight,0,8,-8
HLR_10368,HLR,"=""10368""",NHO ĐỎ KẸO MỸ HỘP 450G,Meat,Fix weight,0,1,-1
HLR_10607,HLR,"=""10607""",QUÝT ÚC TÚI 1KG,Meat,Fix weight,0,4,-4
HLR_11593,HLR,"=""11593""",BƯỞI DA XANH LỘT SẴN 350G,Meat,Fix weight,0,1,-1
HLR_8888470042001,HLR,"=""8888470042001""",MEIJI - SỮA THANH TRÙNG SOCOLA 200ML,Meat,Fix weight,0,2,-2
HLR_8936034876934,HLR,"=""8936034876934""",MEAT DELI - CHẢ CỐM 300G,Meat,Fix weight,0,2,-2
HLR_8938500844430,HLR,"=""8938500844430""",VỊ NGUYÊN - ĐẬU HŨ KY CUỘN TƯƠI 200G,Meat,Fix weight,0,4,-4
HLR_8936034876200,HLR,"=""8936034876200""",MEAT DELI - GIÒ LỤA HẢO HẠNG NGỰ BẢO 300G,Meat,Fix weight,0,2,-2
HLR_8934673900928,HLR,"=""8934673900928""",VINAMILK - PHÔ MAI 120G,Meat,Fix weight,0,4,-4
HLR_8850393991926,HLR,"=""8850393991926""",BETAGEN - SỮA CHUA UỐNG HƯƠNG CAM 300ML,Meat,Fix weight,0,6,-6
HLR_8936243700181,HLR,"=""8936243700181""",HẢI ĐĂNG - MAKIZUSHI HEO KIM CHI 157G,Meat,Fix weight,0,1,-1
HLR_8936077114345,HLR,"=""8936077114345""",BAMBOO - BÁNH BAO GẠO LỨT NHÂN THỊT BÒ PHÔ MAI 220G (110Gx2),Meat,Fix weight,0,2,-2
HLR_8936034876576,HLR,"=""8936034876576""",MEAT DELI - CHẢ CHIÊN 300G,Meat,Fix weight,0,2,-2
HLR_8938503131056,HLR,"=""8938503131056""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG HƯƠNG DÂU 180ML,Meat,Fix weight,0,4,-4
HLR_8938511301731,HLR,"=""8938511301731""",THƠM - TÀU HŨ TRÀ SỮA VỊ HẠNH NHÂN 130G,Meat,Fix weight,0,4,-4
HLR_11039,HLR,"=""11039""",YOSHIMOTO - NẤM MỠ MIX PREMIUM GLOBALG.A.P 200G,Meat,Fix weight,0,2,-2
HLR_8935007110921,HLR,"=""8935007110921""",LOTHAMILK - SỮA THANH TRÙNG ÍT ĐƯỜNG 880ML,Meat,Fix weight,0,2,-2
HLR_8935007117135,HLR,"=""8935007117135""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,2,-2
HLR_11547,HLR,"=""11547""",HÀNH TÍM XAY 50G,Meat,Fix weight,0,4,-4
HLR_11550,HLR,"=""11550""",TỎI HẢI DƯƠNG XAY 50G,Meat,Fix weight,0,15,-15
HLR_8934673320566,HLR,"=""8934673320566""",VINAMILK - SCU PROBI HƯƠNG VIỆT QUẤT 65ML,Meat,Fix weight,0,10,-10
HLR_8934673607827,HLR,"=""8934673607827""",VINAMILK - SCA DÂU 100G,Meat,Fix weight,0,24,-24
HLR_8934673613828,HLR,"=""8934673613828""",VINAMILK - SCA ÍT ĐƯỜNG 100G,Meat,Fix weight,0,144,-144
HLR_8936000751012,HLR,"=""8936000751012""",ICHIBAN - SỮA ĐẬU NÀNH 350ML,Meat,Fix weight,0,4,-4
HLR_8935335403443,HLR,"=""8935335403443""",THỌ PHÁT - BÁNH BAO GÀ NƯỚNG PHÔ MAI 100G,Meat,Fix weight,0,12,-12
HLR_8885020330007,HLR,"=""8885020330007""",DALAT HILL-XÀ LÁCH HỖN HỢP SWEET BABY 100G,Meat,Fix weight,0,2,-2
HLR_SP001595,HLR,"=""SP001595""",BBANG HOUSE - BÁNH ITALIA CARAMEL 100G,Meat,Fix weight,0,3,-3
HLR_8936110051361,HLR,"=""8936110051361""",SWEETHOME - CHÈ ĐẬU TRẮNG CỐT DỪA 140G,Meat,Fix weight,0,1,-1
HLR_8936049693892,HLR,"=""8936049693892""",HASFARM - HỖN HỢP XÀ LÁCH BABY 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,5,-5
HLR_8936049693908,HLR,"=""8936049693908""",HASFARM - HỖN HỢP XÀ LÁCH BABY VÀ ROCKET 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,4,-4
HLR_8938562884016,HLR,"=""8938562884016""",MINH NHẬT - CHÈ DƯỠNG NHAN 330G,Meat,Fix weight,0,2,-2
HLR_10610,HLR,"=""10610""",ZESPRI - HỘP KIWI VÀNG CHÍN 4 QUẢ,Meat,Fix weight,0,4,-4
HLR_11295,HLR,"=""11295""",TÁO DAZZLE NEW ZEALAND TÚI 1KG,Meat,Fix weight,0,4,-4
HLR_11570,HLR,"=""11570""",QUÝT NỘI ĐỊA TRUNG TÚI 1.5KG,Meat,Fix weight,0,11,-11
HLR_1100102,HLR,"=""1100102""",TÁO ENVY NEW ZEALAND ( 3-4 QUẢ/KG ),Meat,Fix weight,0,10,-10
HLR_8936243700020,HLR,"=""8936243700020""",HẢI ĐĂNG - CƠM NẮM CÁ NGỪ 120G,Meat,Fix weight,0,1,-1
HLR_8936195181700,HLR,"=""8936195181700""",HAHA - CHẢ ỚT XIÊM XANH 500G,Meat,Fix weight,0,4,-4
HLR_8936000750220,HLR,"=""8936000750220""",ICHIBAN - ĐẬU HŨ TRỨNG ICHI - SAKURA 160G,Meat,Fix weight,0,6,-6
HLR_40338736,HLR,"=""40338736""",MONTE - VÁNG SỮA VANI LỐC 4 X 55G,Meat,Fix weight,0,4,-4
HLR_8935049006480,HLR,"=""8935049006480""",NUTIMILK - SỮA CHUA NHA ĐAM HŨ 100G,Meat,Fix weight,0,48,-48
HLR_8934673601825,HLR,"=""8934673601825""",VINAMILK - SCA NHA ĐAM 100G,Meat,Fix weight,0,48,-48
HLR_8936034878006,HLR,"=""8936034878006""",PONNIE - XÚC XÍCH ỚT 50G,Meat,Fix weight,0,2,-2
HLR_8935288800023,HLR,"=""8935288800023""",BẮC ÂU - NẤM KIM CHÂM VN HỮU CƠ 150G,Meat,Fix weight,0,5,-5
HLR_8938505512549,HLR,"=""8938505512549""",SENTA-SET CANH TIỀM SÂM DÂY NGỌC LINH 300G,Meat,Fix weight,0,2,-2
HLR_11063,HLR,"=""11063""",NẤM KIM CHÂM HÀN QUỐC 150G,Meat,Fix weight,0,5,-5
HLR_8936076279328,HLR,"=""8936076279328""",SAVOURE - BÁNH SU KEM 150G,Meat,Fix weight,0,5,-5
HLR_11546,HLR,"=""11546""",HÀNH TÍM BÓC VỎ 100G,Meat,Fix weight,0,3,-3
HLR_8935101608102,HLR,"=""8935101608102""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 450G,Meat,Fix weight,0,4,-4
HLR_8936199380345,HLR,"=""8936199380345""",FAMILY MEALS - BÁNH GIÒ NHÂN THỊT TRỨNG MUỐI 175G,Meat,Fix weight,0,8,-8
HLR_8935101608409,HLR,"=""8935101608409""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 150G,Meat,Fix weight,0,8,-8
HLR_8936146446742,HLR,"=""8936146446742""",G - GIÒ THỦ 200G,Meat,Fix weight,0,4,-4
HLR_11774,HLR,"=""11774""",TÁO ENVY NEWZEALAND THÙNG 5KG,Meat,Fix weight,0,1,-1
HLR_10022,HLR,"=""10022""",TÁO ROCKIT NEWZEALAND ỐNG 4 QUẢ,Meat,Fix weight,0,4,-4
HLR_8938503131780,HLR,"=""8938503131780""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 180ML,Meat,Fix weight,0,12,-12
HLR_8935007117098,HLR,"=""8935007117098""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG 857ML,Meat,Fix weight,0,2,-2
HLR_8938505512167,HLR,"=""8938505512167""",SENTA - CỦ NĂNG TƯƠI GỌT VỎ 200G,Meat,Fix weight,0,2,-2
HLR_8938562884405,HLR,"=""8938562884405""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 120G,Meat,Fix weight,0,1,-1
HLR_9421016151325,HLR,"=""9421016151325""",WESTGOLD - BƠ MẶN 250G,Meat,Fix weight,0,2,-2
HLR_9415007051398,HLR,"=""9415007051398""",ANCHOR - BƠ LẠT VỈ 10X7G,Meat,Fix weight,0,4,-4
HLR_8935217411542,HLR,"=""8935217411542""",TH TRUE MILK - SCU HƯƠNG DÂU 85*4 ML,Meat,Fix weight,0,6,-6
HLR_8934673400510,HLR,"=""8934673400510""",VINAMILK - SCU PROBI ĐƯỜNG 65ML,Meat,Fix weight,0,5,-5
HLR_8934673435505,HLR,"=""8934673435505""",VINAMILK - SCU PROBI HƯƠNG DƯA GANG 65ML.,Meat,Fix weight,0,10,-10
HLR_8934673500432,HLR,"=""8934673500432""",VINAMILK - SCA TRÂN CHÂU ĐƯỜNG ĐEN 100G,Meat,Fix weight,0,24,-24
HLR_8936219620192,HLR,"=""8936219620192""",SAMHO - SUMIRI CÀNG CUA HOÀNG ĐẾ 70G,Meat,Fix weight,0,16,-16
HLR_8938500810770,HLR,"=""8938500810770""",VS - CÁ SABA NAUY HẤP NƯỚNG 300G,Meat,Fix weight,0,3,-3
HLR_8935360200093,HLR,"=""8935360200093""",NHO ĐỎ MỸ HỘP 450G,Meat,Fix weight,0,3,-3
HLR_8938531579028,HLR,"=""8938531579028""",DELIFRES - SỮA TƯƠI THANH TRÙNG KHÔNG ĐƯỜNG CHAI 1.8L,Meat,Fix weight,0,2,-2
HLR_8938532089007,HLR,"=""8938532089007""",VĨ LÂM - CẢI SẬY CHUA 500G,Meat,Fix weight,0,2,-2
HLR_8938502525337,HLR,"=""8938502525337""",THỌ PHÁT - BÁNH BAO NHÂN THỊT HEO TRỨNG CÚT 480G (4x120G),Meat,Fix weight,0,2,-2
HLR_8938562884054,HLR,"=""8938562884054""",MINH NHẬT - CÀ PHÊ SỮA 100ML,Meat,Fix weight,0,1,-1
HLR_SP001578,HLR,"=""SP001578""",BBANG HOUSE - BÁNH KEM CỐT SOCOLA 120G,Meat,Fix weight,0,1,-1
HLR_8936176751175,HLR,"=""8936176751175""",TNT - CHÈ DỪA NON KIỂU THÁI 140G,Meat,Fix weight,0,1,-1
HLR_8936243700051,HLR,"=""8936243700051""",HẢI ĐĂNG - SANDWICH TRỨNG XỐT MAYO 91G,Meat,Fix weight,0,1,-1
HLR_8935217410309,HLR,"=""8935217410309""",TH TRUE MILK - SC MEN SỐNG TRÁI CÂY TỰ NHIÊN 100G LỐC 4,Meat,Fix weight,0,16,-16
HLR_8936034878037,HLR,"=""8936034878037""",PONNIE - XIÊN XÚC XÍCH PHÔ MAI 50G,Meat,Fix weight,0,2,-2
HLR_8934673323512,HLR,"=""8934673323512""",VINAMILK - SCU PROBI HƯƠNG DỨA 5*65ML,Meat,Fix weight,0,10,-10
HLR_8936204030906,HLR,"=""8936204030906""",ĐẬU ĐỎ TƯƠI 100G,Meat,Fix weight,0,1,-1
HLR_8936176751007,HLR,"=""8936176751007""",TNT - CHÈ BƯỞI 140G,Meat,Fix weight,0,7,-7
HLR_8938503131971,HLR,"=""8938503131971""",ĐÀ LẠT MILK - SỮA CHUA VỊ TỰ NHIÊN 500G,Meat,Fix weight,0,1,-1
HLR_8938502525030,HLR,"=""8938502525030""",THỌ PHÁT - BÁNH BAO NHÂN KHOAI MÔN 4x50G,Meat,Fix weight,0,3,-3
HLR_SP001576,HLR,"=""SP001576""",BBANG HOUSE - BÁNH SU KEM 140G,Meat,Fix weight,0,1,-1
HLR_8936210411591,HLR,"=""8936210411591""",KITKOOL - BÁNH BAO BÍ ĐỎ NHÂN THỊT BÒ PHÔ MAI MOZZARELLA 300G,Meat,Fix weight,0,4,-4
HLR_8935067703385,HLR,"=""8935067703385""",HẢI NAM - TÔM KHÔ SIZE L 100G,Meat,Fix weight,0,2,-2
HLR_8935058911645,HLR,"=""8935058911645""",CP - XÚC XÍCH COCKTAIL XÔNG KHÓI 250G,Meat,Fix weight,0,4,-4
HLR_8936045450956,HLR,"=""8936045450956""",NIPPON CHV - JAMBON XÔNG KHÓI 200G,Meat,Fix weight,0,2,-2
HLR_11122,HLR,"=""11122""",THƠM TRÁI CẮT SẴN 350G,Meat,Fix weight,0,3,-3
HLR_11775,HLR,"=""11775""",BLUEBERRY CANADA HỘP 170G,Meat,Fix weight,0,12,-12
HLR_5711953091940,HLR,"=""5711953091940""",ARLA - PHÔ MAI BÀO MOZZARELLA 175G,Meat,Fix weight,0,6,-6
HLR_8850329536658,HLR,"=""8850329536658""",MEIJI - SỮA CHUA UỐNG ORIGINAL LỐC 4*85ML,Meat,Fix weight,0,4,-4
HLR_8936009793174,HLR,"=""8936009793174""",MORINAGA - SỮA CHUA KHÔNG BÉO NHA ĐAM 100G,Meat,Fix weight,0,12,-12
HLR_8934673608824,HLR,"=""8934673608824""",VINAMILK - SCA TRÁI CÂY 100G,Meat,Fix weight,0,24,-24
HLR_8885020330014,HLR,"=""8885020330014""",DALAT HILL-XÀ LÁCH HỖN HỢP SPRING MIX 100G,Meat,Fix weight,0,2,-2
HLR_8938505512488,HLR,"=""8938505512488""",SET NGUYÊN LIỆU CHÈ HẠT SEN LONG NHÃN 200G,Meat,Fix weight,0,3,-3
HLR_8936204030265,HLR,"=""8936204030265""",AN LẠC - NGUYÊN LIỆU TƯƠI KHO TIÊU XANH 60G,Meat,Fix weight,0,2,-2
HLR_8936146442614,HLR,"=""8936146442614""",G - HUYẾT HẤP 400G,Meat,Fix weight,0,1,-1
HLR_8938562884061,HLR,"=""8938562884061""",MINH NHẬT - CÀ PHÊ MUỐI 100ML,Meat,Fix weight,0,2,-2
HLR_8938511301212,HLR,"=""8938511301212""",THƠM - TÀU HŨ MATCHA 130G,Meat,Fix weight,0,2,-2
HLR_8938511301618,HLR,"=""8938511301618""",THƠM - HỒNG TRÀ SỮA BÁ TƯỚC 250ML,Meat,Fix weight,0,3,-3
HLR_8936183060734,HLR,"=""8936183060734""",GFU - XOÀI NGÂM CHUA NGỌT 300G,Meat,Fix weight,0,2,-2
HLR_8938508547609,HLR,"=""8938508547609""",BIBIGO - KIM CHI CẢI THẢO CHAY 500G,Meat,Fix weight,0,4,-4
HLR_8936000750206,HLR,"=""8936000750206""",ICHIBAN - ĐẬU HŨ TRẮNG ICHI - SAKURA 240G,Meat,Fix weight,0,8,-8
HLR_8934673301077,HLR,"=""8934673301077""",VINAMILK - SỮA CHUA UỐNG GREEN FARM HƯƠNG VẢI HOA NHÀI CÓ THẠCH 200ML,Meat,Fix weight,0,4,-4
HLR_8935360200055,HLR,"=""8935360200055""",CHERRY MỸ 500G,Meat,Fix weight,0,4,-4
HLR_10605,HLR,"=""10605""",ĐÀO DẸT TRUNG HỘP 500GR,Meat,Fix weight,0,2,-2
HLR_8936052003923,HLR,"=""8936052003923""",TÁO ENVY NEW ZEALAND TÚI 1KG,Meat,Fix weight,0,1,-1
HLR_8938541439817,HLR,"=""8938541439817""",TÁO TÚI 1.5KG,Meat,Fix weight,0,2,-2
HLR_11246,HLR,"=""11246""",NẤM KIM CHÂM VN 500G,Meat,Fix weight,0,10,-10
HLR_11109,HLR,"=""11109""",HỖN HỢP BÔNG CẢI SƠ CHẾ 250G,Meat,Fix weight,0,2,-2
HLR_8938505512211,HLR,"=""8938505512211""",SENTA - KHOAI MÔN GỌT VỎ 400G,Meat,Fix weight,0,2,-2
HLR_11548,HLR,"=""11548""",ỚT XAY 50G,Meat,Fix weight,0,3,-3
HLR_11545,HLR,"=""11545""",TỎI HẢI DƯƠNG BÓC VỎ 100G,Meat,Fix weight,0,3,-3
HLR_8935217413102,HLR,"=""8935217413102""",TH TRUE MILK - SCA DỪA,Meat,Fix weight,0,24,-24
HLR_8935117700128,HLR,"=""8935117700128""",ÁNH HỒNG - BÁNH FLAN CARAMEL CAO CẤP 2*80G,Meat,Fix weight,0,2,-2
HLR_8938512932026,HLR,"=""8938512932026""",SG MILK - SỮA CHUA NẾP CẨM SÀI GÒN 120G,Meat,Fix weight,0,2,-2
HLR_8934717600784,HLR,"=""8934717600784""",CJ CẦU TRE - XÚC XÍCH ỨC GÀ COCKTAIL PHÔ MAI 200G,Meat,Fix weight,0,2,-2
HLR_8936000751050,HLR,"=""8936000751050""",ICHIBAN - ĐẬU HŨ CHIÊN ICHI - SAKURA 500G,Meat,Fix weight,0,4,-4
HLR_8936045450130,HLR,"=""8936045450130""",NIPPON CHV - BA RỌI XÔNG KHÓI 200G,Meat,Fix weight,0,4,-4
HLR_8850393991865,HLR,"=""8850393991865""",BETAGEN - SỮA CHUA UỐNG HƯƠNG CAM 85ML,Meat,Fix weight,0,28,-28
HLR_8935360200123,HLR,"=""8935360200123""",NHO MIX 2 MÀU XANH - ĐEN MỸ HỘP 450G,Meat,Fix weight,0,5,-5
HLR_10094,HLR,"=""10094""",BLUEBERRY MỸ HỘP 125G,Meat,Fix weight,0,2,-2
HLR_8935318100093,HLR,"=""8935318100093""",ĐÀ LẠT MILK -  SỮA TƯƠI THANH TRÙNG CHUỐI HỘP 180ML,Meat,Fix weight,0,6,-6
HLR_8938503131377,HLR,"=""8938503131377""",ĐÀ LẠT MILK - SỮA CHUA CÓ ĐƯỜNG 500G,Meat,Fix weight,0,4,-4
HLR_8936110051842,HLR,"=""8936110051842""",SWEETHOME - BÁNH BÔNG LAN KEM TUYẾT 90G,Meat,Fix weight,0,1,-1
HLR_8936183060840,HLR,"=""8936183060840""",GFU - KHOAI LANG HẤP TAM SẮC 200G,Meat,Fix weight,0,1,-1
HLR_8935217410507,HLR,"=""8935217410507""",TH TRUE MILK - SC MEN SỐNG VIỆT QUẤT TỰ NHIÊN 100G,Meat,Fix weight,0,48,-48
HLR_8935304205849,HLR,"=""8935304205849""",O'FOOD - BÁNH GẠO CHẢ CÁ 340G,Meat,Fix weight,0,4,-4
HLR_8936210410815,HLR,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,0,2,-2
HLR_8938532089991,HLR,"=""8938532089991""",VĨ LÂM - CẢI SẬY CHUA NGỌT CẮT SẴN 500G,Meat,Fix weight,0,4,-4
HLR_8936146446728,HLR,"=""8936146446728""",G - CHẢ LỤA 200G,Meat,Fix weight,0,2,-2
HLR_11742,HLR,"=""11742""",MÍA TƯƠI CẮT KHÚC 500G,Meat,Fix weight,0,15,-15
HLR_11591,HLR,"=""11591""",MÍT ĐỎ LỘT SẴN HỘP 350G,Meat,Fix weight,0,1,-1
HLR_11244,HLR,"=""11244""",CÓC CẮT SẴN 400G,Meat,Fix weight,0,1,-1
HLR_8935335403436,HLR,"=""8935335403436""",THỌ PHÁT - BÁNH BAO THỊT HEO 2 TRỨNG CÚT 150G,Meat,Fix weight,0,12,-12
HLR_8936076271957,HLR,"=""8936076271957""",SAVOURE - BÁNH ỐC KEM 70G,Meat,Fix weight,0,1,-1
HLR_11549,HLR,"=""11549""",SẢ XAY 50G,Meat,Fix weight,0,5,-5
HV2_SP001575,HV2,"=""SP001575""",BBANG HOUSE - BÁNH TIRAMISU 150G,Meat,Fix weight,0,3,-3
HV2_11549,HV2,"=""11549""",SẢ XAY 50G,Meat,Fix weight,0,3,-3
HV2_10140,HV2,"=""10140""",CAM ÚC TÚI 1KG,Meat,Fix weight,0,2,-2
HV2_11244,HV2,"=""11244""",CÓC CẮT SẴN 400G,Meat,Fix weight,0,1,-1
HV2_8935007110457,HV2,"=""8935007110457""",LOTHAMILK - SCA NHA ĐAM 95G,Meat,Fix weight,0,12,-12
HV2_8936183060444,HV2,"=""8936183060444""",GFU - CƠM RƯỢU NẾP CÁI HOA VÀNG 170G,Meat,Fix weight,0,6,-6
HV2_8938532089991,HV2,"=""8938532089991""",VĨ LÂM - CẢI SẬY CHUA NGỌT CẮT SẴN 500G,Meat,Fix weight,0,4,-4
HV2_8936049693397,HV2,"=""8936049693397""",SALAD HỖN HỢP RAU XANH GLOBAL GAP 150G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,1,-1
HV2_8936183060840,HV2,"=""8936183060840""",GFU - KHOAI LANG HẤP TAM SẮC 200G,Meat,Fix weight,0,2,-2
HV2_8938505512211,HV2,"=""8938505512211""",SENTA - KHOAI MÔN GỌT VỎ 400G,Meat,Fix weight,0,3,-3
HV2_8938562884375,HV2,"=""8938562884375""",MINH NHẬT - MOCHI VỊ MATCHA CHẤM XỐT KEM TƯƠI 85G,Meat,Fix weight,0,2,-2
HV2_11751,HV2,"=""11751""",TÁO RED FUJI NAM PHI TÚI 950G UP,Meat,Fix weight,0,1,-1
HV2_11750,HV2,"=""11750""",TÁO QUEEN NEW ZEALAND TÚI 950G UP,Meat,Fix weight,0,1,-1
HV2_10094,HV2,"=""10094""",BLUEBERRY MỸ HỘP 125G,Meat,Fix weight,0,4,-4
HV2_8934717600784,HV2,"=""8934717600784""",CJ CẦU TRE - XÚC XÍCH ỨC GÀ COCKTAIL PHÔ MAI 200G,Meat,Fix weight,0,2,-2
HV2_8938528582574,HV2,"=""8938528582574""",NGỌC TÚ - BÁNH GIÒ THỊT HEO TRỨNG CÚT 160G,Meat,Fix weight,0,2,-2
HV2_8936012063066,HV2,"=""8936012063066""",MỘC CHÂU CREAMERY - SCA ÍT ĐƯỜNG 100G,Meat,Fix weight,0,20,-20
HV2_8935117700128,HV2,"=""8935117700128""",ÁNH HỒNG - BÁNH FLAN CARAMEL CAO CẤP 2*80G,Meat,Fix weight,0,4,-4
HV2_8938512932026,HV2,"=""8938512932026""",SG MILK - SỮA CHUA NẾP CẨM SÀI GÒN 120G,Meat,Fix weight,0,2,-2
HV2_11548,HV2,"=""11548""",ỚT XAY 50G,Meat,Fix weight,0,3,-3
HV2_11545,HV2,"=""11545""",TỎI HẢI DƯƠNG BÓC VỎ 100G,Meat,Fix weight,0,3,-3
HV2_8936110050494,HV2,"=""8936110050494""",SWEETHOME - RAU CÂU FLAN SƠN THUỶ 145G,Meat,Fix weight,0,1,-1
HV2_8936110051842,HV2,"=""8936110051842""",SWEETHOME - BÁNH BÔNG LAN KEM TUYẾT 90G,Meat,Fix weight,0,1,-1
HV2_11437,HV2,"=""11437""",VỈ BÍ ĐỎ CẮT KHÚC 400G,Meat,Fix weight,0,3,-3
HV2_11246,HV2,"=""11246""",NẤM KIM CHÂM VN 500G,Meat,Fix weight,0,10,-10
HV2_8888319823099,HV2,"=""8888319823099""",HAND & HAND - NẤM HỖN HỢP HQ 300G,Meat,Fix weight,0,2,-2
HV2_8936000750206,HV2,"=""8936000750206""",ICHIBAN - ĐẬU HŨ TRẮNG ICHI - SAKURA 240G,Meat,Fix weight,0,4,-4
HV2_9354237000410,HV2,"=""9354237000410""",FLORA - BƠ THỰC VẬT HỘP 250G,Meat,Fix weight,0,2,-2
HV2_9415262979116,HV2,"=""9415262979116""",ANCHOR - KEM SỮA 200ML,Meat,Fix weight,0,2,-2
HV2_11567,HV2,"=""11567""",RAU MUỐNG BÀO 200G,Meat,Fix weight,0,2,-2
HV2_8936204030265,HV2,"=""8936204030265""",AN LẠC - NGUYÊN LIỆU TƯƠI KHO TIÊU XANH 60G,Meat,Fix weight,0,1,-1
HV2_8936146442614,HV2,"=""8936146442614""",G - HUYẾT HẤP 400G,Meat,Fix weight,0,1,-1
HV2_8938562884061,HV2,"=""8938562884061""",MINH NHẬT - CÀ PHÊ MUỐI 100ML,Meat,Fix weight,0,3,-3
HV2_8938511301618,HV2,"=""8938511301618""",THƠM - HỒNG TRÀ SỮA BÁ TƯỚC 250ML,Meat,Fix weight,0,1,-1
